"uuid","current","power","rtc"
"d500000c-01","96.19","63.49","1501713180"
"d500000c-01","96.19","63.49","1501713360"
"d500000c-01","95.39","62.96","1501713540"
"d500000c-01","97.35","64.25","1501713720"
"d500000c-01","97.35","64.25","1501713900"
"d500000c-01","96.67","63.8","1501714080"
"d500000c-01","96.67","63.8","1501714260"
"d500000c-01","97.71","64.49","1501714440"
"d500000c-01","96.79","63.88","1501714620"
"d500000c-01","98.06","64.72","1501714800"
"d500000c-01","96.19","63.49","1501714980"
"d500000c-01","97.35","64.25","1501715160"
"d500000c-01","96.79","63.88","1501715340"
"d500000c-01","97.14","64.11","1501715520"
"d500000c-01","96.31","63.56","1501715700"
"d500000c-01","96.79","63.88","1501715880"
"d500000c-01","97.35","64.25","1501716060"
"d500000c-01","98.06","64.72","1501716240"
"d500000c-01","97.71","64.49","1501716420"
"d500000c-01","99.11","65.41","1501716600"
"d500000c-01","98.87","65.25","1501716780"
"d500000c-01","97.83","64.57","1501716960"
"d500000c-01","97.47","64.33","1501717140"
"d500000c-01","97.59","64.41","1501717320"
"d500000c-01","97.23","64.17","1501717500"
"d500000c-01","97.14","64.11","1501717680"
"d500000c-01","99.34","65.57","1501717860"
"d500000c-01","98.75","65.17","1501718040"
"d500000c-01","97.95","64.64","1501718220"
"d500000c-01","97.47","64.33","1501718400"
"d500000c-01","99.58","65.72","1501718580"
"d500000c-01","96.79","63.88","1501718760"
"d500000c-01","98.18","64.8","1501718940"
"d500000c-01","95.95","63.33","1501719120"
"d500000c-01","97.71","64.49","1501719300"
"d500000c-01","97.02","64.04","1501719480"
"d500000c-01","95.62","63.11","1501719660"
"d500000c-01","95.27","62.88","1501719840"
"d500000c-01","95.39","62.96","1501720020"
"d500000c-01","97.02","64.04","1501720200"
"d500000c-01","95.27","62.88","1501720380"
"d500000c-01","94.79","62.56","1501720560"
"d500000c-01","95.15","62.8","1501720740"
"d500000c-01","94.67","62.48","1501720920"
"d500000c-01","95.51","63.03","1501721100"
"d500000c-01","95.95","63.33","1501721280"
"d500000c-01","94.67","62.48","1501721460"
"d500000c-01","95.74","63.19","1501721640"
"d500000c-01","96.9","63.96","1501721820"
"d500000c-01","95.03","62.72","1501722000"
"d500000c-01","95.62","63.11","1501722180"
"d500000c-01","-28.77","0","1501722360"
"d500000c-01","-28.89","0","1501722540"
"d500000c-01","-29.81","0","1501722720"
"d500000c-01","-28.29","0","1501722900"
"d500000c-01","-29.93","0","1501723080"
"d500000c-01","-28.89","0","1501723260"
"d500000c-01","-29.1","0","1501723440"
"d500000c-01","-28.89","0","1501723620"
"d500000c-01","-27.49","0","1501723800"
"d500000c-01","-29.1","0","1501723980"
"d500000c-01","-28.77","0","1501724160"
"d500000c-01","-29.46","0","1501724340"
"d500000c-01","-28.41","0","1501724520"
"d500000c-01","-27.02","0","1501724700"
"d500000c-01","-29.01","0","1501724880"
"d500000c-01","-27.82","0","1501725060"
"d500000c-01","-28.18","0","1501725240"
"d500000c-01","-27.94","0","1501725420"
"d500000c-01","-28.18","0","1501725600"
"d500000c-01","-28.06","0","1501725780"
"d500000c-01","-28.77","0","1501725960"
"d500000c-01","-29.1","0","1501726140"
"d500000c-01","-28.18","0","1501726320"
"d500000c-01","-29.46","0","1501726500"
"d500000c-01","-30.05","0","1501726680"
"d500000c-01","-28.77","0","1501726860"
"d500000c-01","-29.81","0","1501727040"
"d500000c-01","-29.93","0","1501727220"
"d500000c-01","-28.65","0","1501727400"
"d500000c-01","-28.06","0","1501727580"
"d500000c-01","-29.57","0","1501727760"
"d500000c-01","-29.34","0","1501727940"
"d500000c-01","-28.41","0","1501728120"
"d500000c-01","-27.82","0","1501728300"
"d500000c-01","-27.82","0","1501728480"
"d500000c-01","-27.7","0","1501728660"
"d500000c-01","-29.69","0","1501728840"
"d500000c-01","-28.77","0","1501729020"
"d500000c-01","-28.29","0","1501729200"
"d500000c-01","-30.05","0","1501729380"
"d500000c-01","-30.05","0","1501729560"
"d500000c-01","-29.81","0","1501729740"
"d500000c-01","-28.18","0","1501729920"
"d500000c-01","-27.49","0","1501730100"
"d500000c-01","-29.22","0","1501730280"
"d500000c-01","-29.1","0","1501730460"
"d500000c-01","-28.89","0","1501730640"
"d500000c-01","-29.69","0","1501730820"
"d500000c-01","-29.01","0","1501731000"
"d500000c-01","-28.65","0","1501731180"
"d500000c-01","-28.18","0","1501731360"
"d500000c-01","-29.01","0","1501731540"
"d500000c-01","-29.81","0","1501731720"
"d500000c-01","-29.1","0","1501731900"
"d500000c-01","-28.77","0","1501732080"
"d500000c-01","-29.81","0","1501732260"
"d500000c-01","-28.89","0","1501732440"
"d500000c-01","-29.46","0","1501732620"
"d500000c-01","-30.17","0","1501732800"
"d500000c-01","-28.29","0","1501732980"
"d500000c-01","-28.53","0","1501733160"
"d500000c-01","-29.69","0","1501733340"
"d500000c-01","-28.65","0","1501733520"
"d500000c-01","-29.01","0","1501733700"
"d500000c-01","-28.89","0","1501733880"
"d500000c-01","-28.77","0","1501734060"
"d500000c-01","-29.81","0","1501734240"
"d500000c-01","-28.65","0","1501734420"
"d500000c-01","-30.05","0","1501734600"
"d500000c-01","-29.81","0","1501734780"
"d500000c-01","-28.53","0","1501734960"
"d500000c-01","-28.65","0","1501735140"
"d500000c-01","-28.29","0","1501735320"
"d500000c-01","-29.46","0","1501735500"
"d500000c-01","-29.1","0","1501735680"
"d500000c-01","-30.05","0","1501735860"
"d500000c-01","-29.46","0","1501736040"
"d500000c-01","-29.01","0","1501736220"
"d500000c-01","-28.29","0","1501736400"
"d500000c-01","-27.25","0","1501736580"
"d500000c-01","-28.65","0","1501736760"
"d500000c-01","-28.29","0","1501736940"
"d500000c-01","-28.53","0","1501737120"
"d500000c-01","-29.81","0","1501737300"
"d500000c-01","-28.77","0","1501737480"
"d500000c-01","-28.29","0","1501737660"
"d500000c-01","-28.41","0","1501737840"
"d500000c-01","-30.29","0","1501738020"
"d500000c-01","-28.18","0","1501738200"
"d500000c-01","-30.05","0","1501738380"
"d500000c-01","-27.82","0","1501738560"
"d500000c-01","-29.22","0","1501738740"
"d500000c-01","-29.1","0","1501738920"
"d500000c-01","-27.94","0","1501739100"
"d500000c-01","-28.53","0","1501739280"
"d500000c-01","-28.18","0","1501739460"
"d500000c-01","-30.29","0","1501739640"
"d500000c-01","-28.29","0","1501739820"
"d500000c-01","-29.34","0","1501740000"
"d500000c-01","-28.06","0","1501740180"
"d500000c-01","-29.01","0","1501740360"
"d500000c-01","-29.57","0","1501740540"
"d500000c-01","-28.65","0","1501740720"
"d500000c-01","-29.34","0","1501740900"
"d500000c-01","-28.77","0","1501741080"
"d500000c-01","-27.61","0","1501741260"
"d500000c-01","-26.9","0","1501741440"
"d500000c-01","-29.46","0","1501741620"
"d500000c-01","-28.89","0","1501741800"
"d500000c-01","-30.05","0","1501741980"
"d500000c-01","-28.53","0","1501742160"
"d500000c-01","-30.29","0","1501742340"
"d500000c-01","-29.34","0","1501742520"
"d500000c-01","-29.46","0","1501742700"
"d500000c-01","-29.1","0","1501742880"
"d500000c-01","-28.77","0","1501743060"
"d500000c-01","-29.57","0","1501743240"
"d500000c-01","-29.1","0","1501743420"
"d500000c-01","-29.46","0","1501743600"
"d500000c-01","-28.77","0","1501743780"
"d500000c-01","-29.46","0","1501743960"
"d500000c-01","-29.46","0","1501744140"
"d500000c-01","-28.41","0","1501744320"
"d500000c-01","-29.46","0","1501744500"
"d500000c-01","-29.69","0","1501744680"
"d500000c-01","-29.46","0","1501744860"
"d500000c-01","-29.34","0","1501745040"
"d500000c-01","-29.34","0","1501745220"
"d500000c-01","-29.46","0","1501745400"
"d500000c-01","-28.41","0","1501745580"
"d500000c-01","-29.81","0","1501745760"
"d500000c-01","-29.34","0","1501745940"
"d500000c-01","-30.17","0","1501746120"
"d500000c-01","-29.1","0","1501746300"
"d500000c-01","-28.89","0","1501746480"
"d500000c-01","-29.22","0","1501746660"
"d500000c-01","-29.57","0","1501746840"
"d500000c-01","-28.29","0","1501747020"
"d500000c-01","-28.41","0","1501747200"
"d500000c-01","-28.29","0","1501747380"
"d500000c-01","-28.41","0","1501747560"
"d500000c-01","-28.89","0","1501747740"
"d500000c-01","-29.57","0","1501747920"
"d500000c-01","-29.01","0","1501748100"
"d500000c-01","-30.05","0","1501748280"
"d500000c-01","-28.53","0","1501748460"
"d500000c-01","-29.22","0","1501748640"
"d500000c-01","-28.53","0","1501748820"
"d500000c-01","-28.06","0","1501749000"
"d500000c-01","-27.37","0","1501749180"
"d500000c-01","-28.06","0","1501749360"
"d500000c-01","-28.65","0","1501749540"
"d500000c-01","-29.57","0","1501749720"
"d500000c-01","-29.22","0","1501749900"
"d500000c-01","-28.53","0","1501750080"
"d500000c-01","-28.77","0","1501750260"
"d500000c-01","-28.53","0","1501750440"
"d500000c-01","-28.77","0","1501750620"
"d500000c-01","-29.22","0","1501750800"
"d500000c-01","-28.65","0","1501750980"
"d500000c-01","-28.65","0","1501751160"
"d500000c-01","-28.29","0","1501751340"
"d500000c-01","-29.34","0","1501751520"
"d500000c-01","-29.46","0","1501751700"
"d500000c-01","-29.34","0","1501751880"
"d500000c-01","-30.05","0","1501752060"
"d500000c-01","-28.18","0","1501752240"
"d500000c-01","-29.69","0","1501752420"
"d500000c-01","-29.1","0","1501752600"
"d500000c-01","-29.34","0","1501752780"
"d500000c-01","-29.57","0","1501752960"
"d500000c-01","-29.34","0","1501753140"
"d500000c-01","-28.53","0","1501753320"
"d500000c-01","-28.41","0","1501753500"
"d500000c-01","-28.65","0","1501753680"
"d500000c-01","-29.22","0","1501753860"
"d500000c-01","-29.57","0","1501754040"
"d500000c-01","-29.57","0","1501754220"
"d500000c-01","-29.46","0","1501754400"
"d500000c-01","-28.06","0","1501754580"
"d500000c-01","-30.17","0","1501754760"
"d500000c-01","-29.34","0","1501754940"
"d500000c-01","-29.01","0","1501755120"
"d500000c-01","-29.1","0","1501755300"
"d500000c-01","-29.81","0","1501755480"
"d500000c-01","-28.41","0","1501755660"
"d500000c-01","-29.69","0","1501755840"
"d500000c-01","-28.29","0","1501756020"
"d500000c-01","-29.57","0","1501756200"
"d500000c-01","-29.01","0","1501756380"
"d500000c-01","-29.69","0","1501756560"
"d500000c-01","-29.34","0","1501756740"
"d500000c-01","-28.77","0","1501756920"
"d500000c-01","-29.93","0","1501757100"
"d500000c-01","-29.22","0","1501757280"
"d500000c-01","-29.69","0","1501757460"
"d500000c-01","-28.89","0","1501757640"
"d500000c-01","-29.93","0","1501757820"
"d500000c-01","-29.22","0","1501758000"
"d500000c-01","-27.49","0","1501758180"
"d500000c-01","-29.22","0","1501758360"
"d500000c-01","-29.46","0","1501758540"
"d500000c-01","-28.53","0","1501758720"
"d500000c-01","-28.65","0","1501758900"
"d500000c-01","-30.17","0","1501759080"
"d500000c-01","-30.05","0","1501759260"
"d500000c-01","-28.89","0","1501759440"
"d500000c-01","-29.01","0","1501759620"
"d500000c-01","-29.34","0","1501759800"
"d500000c-01","-28.77","0","1501759980"
"d500000c-01","-29.57","0","1501760160"
"d500000c-01","-29.34","0","1501760340"
"d500000c-01","-28.29","0","1501760520"
"d500000c-01","-28.77","0","1501760700"
"d500000c-01","-29.46","0","1501760880"
"d500000c-01","-28.53","0","1501761060"
"d500000c-01","-29.46","0","1501761240"
"d500000c-01","-27.94","0","1501761420"
"d500000c-01","-29.1","0","1501761600"
"d500000c-01","-29.34","0","1501761780"
"d500000c-01","-29.57","0","1501761960"
"d500000c-01","-28.06","0","1501762140"
"d500000c-01","-29.22","0","1501762320"
"d500000c-01","-29.1","0","1501762500"
"d500000c-01","-27.7","0","1501762680"
"d500000c-01","-29.1","0","1501762860"
"d500000c-01","-29.46","0","1501763040"
"d500000c-01","-29.1","0","1501763220"
"d500000c-01","-28.65","0","1501763400"
"d500000c-01","-28.89","0","1501763580"
"d500000c-01","-29.81","0","1501763760"
"d500000c-01","-29.57","0","1501763940"
"d500000c-01","-28.89","0","1501764120"
"d500000c-01","-30.41","0","1501764300"
"d500000c-01","-29.01","0","1501764480"
"d500000c-01","160.01","105.61","1501764660"
"d500000c-01","161.65","106.69","1501764840"
"d500000c-01","162.57","107.29","1501765020"
"d500000c-01","162","106.92","1501765200"
"d500000c-01","159.56","105.31","1501765380"
"d500000c-01","159.44","105.23","1501765560"
"d500000c-01","161.29","106.45","1501765740"
"d500000c-01","159.44","105.23","1501765920"
"d500000c-01","159.56","105.31","1501766100"
"d500000c-01","158.61","104.68","1501766280"
"d500000c-01","159.33","105.15","1501766460"
"d500000c-01","159.44","105.23","1501766640"
"d500000c-01","159.33","105.15","1501766820"
"d500000c-01","158.73","104.76","1501767000"
"d500000c-01","158.05","104.31","1501767180"
"d500000c-01","157.93","104.23","1501767360"
"d500000c-01","157.81","104.15","1501767540"
"d500000c-01","158.05","104.31","1501767720"
"d500000c-01","157.45","103.92","1501767900"
"d500000c-01","157.93","104.23","1501768080"
"d500000c-01","158.73","104.76","1501768260"
"d500000c-01","157.93","104.23","1501768440"
"d500000c-01","158.25","104.45","1501768620"
"d500000c-01","158.37","104.53","1501768800"
"d500000c-01","157.69","104.07","1501768980"
"d500000c-01","162","106.92","1501769160"
"d500000c-01","159.77","105.45","1501769340"
"d500000c-01","160.84","106.16","1501769520"
"d500000c-01","162.24","107.08","1501769700"
"d500000c-01","161.29","106.45","1501769880"
"d500000c-01","161.08","106.31","1501770060"
"d500000c-01","160.37","105.84","1501770240"
"d500000c-01","161.41","106.53","1501770420"
"d500000c-01","159.77","105.45","1501770600"
"d500000c-01","161.76","106.76","1501770780"
"d500000c-01","160.84","106.16","1501770960"
"d500000c-01","160.37","105.84","1501771140"
"d500000c-01","161.17","106.37","1501771320"
"d500000c-01","160.37","105.84","1501771500"
"d500000c-01","160.84","106.16","1501771680"
"d500000c-01","160.25","105.76","1501771860"
"d500000c-01","162.12","107","1501772040"
"d500000c-01","160.96","106.23","1501772220"
"d500000c-01","160.96","106.23","1501772400"
"d500000c-01","160.49","105.92","1501772580"
"d500000c-01","159.33","105.15","1501772760"
"d500000c-01","161.17","106.37","1501772940"
"d500000c-01","159.65","105.37","1501773120"
"d500000c-01","160.37","105.84","1501773300"
"d500000c-01","160.13","105.68","1501773480"
"d500000c-01","160.72","106.08","1501773660"
"d500000c-01","162.69","107.37","1501773840"
"d500000c-01","159.65","105.37","1501774020"
"d500000c-01","159.21","105.08","1501774200"
"d500000c-01","160.49","105.92","1501774380"
"d500000c-01","160.37","105.84","1501774560"
"d500000c-01","159.21","105.08","1501774740"
"d500000c-01","160.37","105.84","1501774920"
"d500000c-01","160.84","106.16","1501775100"
"d500000c-01","160.37","105.84","1501775280"
"d500000c-01","163.76","108.08","1501775460"
"d500000c-01","160.37","105.84","1501775640"
"d500000c-01","158.85","104.84","1501775820"
"d500000c-01","159.09","105","1501776000"
"d500000c-01","160.6","106","1501776180"
"d500000c-01","160.25","105.76","1501776360"
"d500000c-01","159.33","105.15","1501776540"
"d500000c-01","160.25","105.76","1501776720"
"d500000c-01","159.33","105.15","1501776900"
"d500000c-01","158.97","104.92","1501777080"
"d500000c-01","159.56","105.31","1501777260"
"d500000c-01","158.25","104.45","1501777440"
"d500000c-01","159.65","105.37","1501777620"
"d500000c-01","161.41","106.53","1501777800"
"d500000c-01","161.53","106.61","1501777980"
"d500000c-01","161.41","106.53","1501778160"
"d500000c-01","162.12","107","1501778340"
"d500000c-01","160.49","105.92","1501778520"
"d500000c-01","161.53","106.61","1501778700"
"d500000c-01","161.65","106.69","1501778880"
"d500000c-01","160.13","105.68","1501779060"
"d500000c-01","159.77","105.45","1501779240"
"d500000c-01","160.13","105.68","1501779420"
"d500000c-01","159.44","105.23","1501779600"
"d500000c-01","159.44","105.23","1501779780"
"d500000c-01","159.65","105.37","1501779960"
"d500000c-01","160.37","105.84","1501780140"
"d500000c-01","160.84","106.16","1501780320"
"d500000c-01","159.65","105.37","1501780500"
"d500000c-01","159.33","105.15","1501780680"
"d500000c-01","160.25","105.76","1501780860"
"d500000c-01","159.65","105.37","1501781040"
"d500000c-01","160.25","105.76","1501781220"
"d500000c-01","159.65","105.37","1501781400"
"d500000c-01","160.49","105.92","1501781580"
"d500000c-01","161.76","106.76","1501781760"
"d500000c-01","159.21","105.08","1501781940"
"d500000c-01","159.89","105.53","1501782120"
"d500000c-01","159.44","105.23","1501782300"
"d500000c-01","160.84","106.16","1501782480"
"d500000c-01","160.84","106.16","1501782660"
"d500000c-01","159.44","105.23","1501782840"
"d500000c-01","160.01","105.61","1501783020"
"d500000c-01","159.44","105.23","1501783200"
"d500000c-01","160.49","105.92","1501783380"
"d500000c-01","157.69","104.07","1501783560"
"d500000c-01","159.09","105","1501783740"
"d500000c-01","159.09","105","1501783920"
"d500000c-01","160.01","105.61","1501784100"
"d500000c-01","158.85","104.84","1501784280"
"d500000c-01","158.97","104.92","1501784460"
"d500000c-01","160.6","106","1501784640"
"d500000c-01","160.25","105.76","1501784820"
"d500000c-01","159.33","105.15","1501785000"
